id,blog_date,blog_title,flag,social_media,post_text,post_date,blog_check,blog_conclusion,post_view,post_likes,post_comment,post_share,post_url,archive_url,blog_url,thumbnail
48,19/12/2024,"Jokowi Jadi Ketua Umum Golkar, Gantikan Bahlil",SALAH,Twitter,"“SAH !! JOKOWI JADI KETUM GOLKAR MENGGANTIKAN BAHLIL
Ada apa dgn JKW
Jokowi Golkar
Roda Politik Jokowi sudah berhenti di Partai Golkar. Apa maksud dan tujuan kenapa Golkar yg dipilih Jokowi? “",19/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/19/salah-jokowi-jadi-ketua-umum-golkar-gantikan-bahlil,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/Hoax-Jokowi-Ketum-Golkar-1-e1734594169304-678x381.jpg
49,02/03/2025,"Video “Demo di Makassar, Tuntut Jokowi Diadili”",SALAH,Twitter,"“Demo “Adili Jokowi” …..
”",02/03/2025,,,0,0,0,0,https://turnbackhoax.id/2025/03/02/salah-video-demo-di-makassar-tuntut-jokowi-diadili,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/03/HEADER-Light-Background-2-678x381.png
50,23/04/2024,“inilah Jadwal Putaran Kedua Pilpres 2024 PEMENANGAN PRABOWO-GIBRAN BELUM SAH”,SALAH,Twitter,"“Kabar Gembira, inilah JadwalPutaran Kedua Pilpres 2024😍PEMENANGAN PRABOWO-GIBRANBELUM SAH. 😱”",23/04/2024,,,0,0,0,0,https://turnbackhoax.id/2024/04/23/salah-inilah-jadwal-putaran-kedua-pilpres-2024-pemenangan-prabowo-gibran-belum-sah,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/04/X-2nd-round-2024-elec-03-678x381.png
51,02/06/2025,Video “Dedi Mulyadi Mau Bagi-Bagi Uang Tunai”,SALAH,Twitter,"“Assalamualaikum, saya Dedi Mulyadi, alhamdulillah saya sekarang sudah terpilih menjadi Gubernur Jawa Barat, dan sebagai rasa terima kasih kepada semua rakyat Indonesia khususnya Jawa Barat, saya akan memberikan bantuan sebesar 20.000.000 perorang. Bantuan ini akan saya berikan bagi yang sudah follow dan share video ini. Ingat ini adalah nazar dari saya ya, dan jika kamu sudah menerima bantuan dari saya jangan untuk berfoya-foya ya. Terima kasih.”",02/06/2025,,,0,0,0,0,https://turnbackhoax.id/2025/06/02/penipuan-video-dedi-mulyadi-mau-bagi-bagi-uang-tunai,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/06/Header-KDM-Bagi-uang-678x381.png
52,15/08/2025,Tautan Pendaftaran Lowongan Kerja PT Vale Indonesia,SALAH,Twitter,"“Daftar Sekarang
OPEN RECRUITMENT PT VALE INDONESIA (TBK)
𝗣𝗼𝘀𝗶𝘀𝗶:
sebagai berikut :
•Accounting
•Information System
•Information Technology
•Instrumentation engineering
•Dan masih banyak posisi lainya yang tersedia
𝗞𝗲𝘂𝗻𝘁𝘂𝗻𝗴𝗮𝗻:
1.gaji  9jt –40 jt
2.BPJS lengkap
3.tunjangan, jaminan hari tua,Kecelakaan kerja, pensiun dan jaminan kesehatan.
𝗞𝘂𝗮𝗹𝗶𝗳𝗶𝗸𝗮𝘀𝗶:
• pendidikan SMA SMK D3 D4 S1 sederajat
• pria dan wanita minimal usia 18 tahun ke atas
• berbagai jurusan
• tidak pernah mengunakan narkoba/psikotropika dan lainnya
• sehat jasmani rohani, berkelakuan baik, serta bertanggung jawab
• informasi pendaftaran silahkan klik link di bio”",15/08/2025,,,0,0,0,0,https://turnbackhoax.id/2025/08/15/penipuan-tautan-pendaftaran-lowongan-kerja-pt-vale-indonesia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/08/unnamed-2-678x381.jpg
53,27/03/2025,Shin Tae-yong Kembali Pimpin Latihan Timnas Indonesia,SALAH,Twitter,“MANTAP!! STY PIMPIN LATIHAN TIMNAS PAGI INI GANTIKAN PATRICK KLUIVERT”,27/03/2025,,,0,0,0,0,https://turnbackhoax.id/2025/03/27/salah-shin-tae-yong-kembali-pimpin-latihan-timnas-indonesia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/03/HEADER-Dark-Background-16-678x381.png
54,17/01/2025,Pernyataan Prof. Dr. Ir Budi Indarto Terkait Konsumsi Pangan,SALAH,Twitter,"Assalamu’alaikum
Selamat siang sahabatku
MACAM MACAM PANTANGAN SETELAH KONSUMSI MAKANAN KESUKAAN
> Setelah makan semangka jangan langsung minum susu.
> Setelah makan manggis jangan langsung minum gula.
> Setelah makan durian jangan langsung minum bir dan coca cola bisa stroke.
> Setelah makan buah pear jangan langsung minum madu karena bisa mati keracunan..!
> Setelah makan udang jangan langsung minum vit C, krn vit C + udang = keracunan arsen (terjadi reaksi arsen dlm udang dan vit C)
> Madu + bawang merah = merusak mata.
> Madu + tahu = merusak pendengar-an.
> Madu + susu kedelai = mengganggu pencernaan & pendengaran.
> Madu + teh = mengganggu pencer-naan.
> Madu + kepiting = keracunan.
> Madu + pear = merusak 5 organ penting / mati.
> Jangan minum jeruk atau jus jeruk saat makan sea food.. bisa jadi calcium sitrat….tidak bagus u ginjal anda…
> Kirim ke semua org yg kita sayangi..
semoga kita semua hidup sehat…
Prof. Dr. Ir Budi Indarto
Semoga kita semua diberi kesehatan…Aamiin",17/01/2025,,,0,0,0,0,https://turnbackhoax.id/2025/01/17/salah-pernyataan-prof-dr-ir-budi-indarto-terkait-konsumsi-pangan,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/01/WhatsApp-Image-2025-01-17-at-20.05.22-678x381.jpeg
55,31/07/2025,Tautan Pendaftaran Rekrutmen PT Kilang Pertamina Balikpapan,SALAH,Twitter,"“OPEN REKRUTMEN
PT KILANG PERTAMINA BALIKPAPAN
KUALIFIKASI UMUM
• Pendidikan lulusan SMA/SMK, D3/S1 semua jurusan
• Pria/Wanita usia 19-35 tahun
• Memiliki integritas yang baik
• Sehat jasmani dan rohani
• Berperilaku baik, bebas narkoba
• Jujur, disiplin dan bertanggung jawab
• Terbuka untuk fresh graduate
• Siap ditempatkan di seluruh operasional PT Kilang Pertamina Balikpapan
TUNJANGAN
• BPJS Kesehatan dan BPJS Ketenagakerjaan
• Kesehatan dan Keselamatan kerja
• Tunjangan Makan
• Tunjangan MakanTunjangan Hari Raya
‘Proses Rekrumen ini tidak dipungut biaya apapun’”
Pengunggah konten itu melalui kolom komentar menginformasikan pendaftaran rekrutmen dilakukan melalui tautan yang disematkan di bio profil.",31/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/31/penipuan-tautan-pendaftaran-rekrutmen-pt-kilang-pertamina-balikpapan,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/Screenshot-1987-678x381.png
56,31/05/2024,Poster Film “PEGI Kisah Nyata Pelarian Pembunuh Vina”,SALAH,Twitter,"Prank
— lokal (@raslokal)",31/05/2024,,,0,0,0,0,https://turnbackhoax.id/2024/05/31/salah-poster-film-pegi-kisah-nyata-pelarian-pembunuh-vina,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/05/pegi-judul-678x381.jpg
57,18/03/2025,Video Petir Menyambar Sungai,SALAH,Twitter,"Ternyata seperti gambaran petir yang menyambar sungai. Daya hancurnya sangat menyeramkan
SERAM! Inilah Yang Terjadi Saat Petir Menyambar Sungai",18/03/2025,,,0,0,0,0,https://turnbackhoax.id/2025/03/18/salah-video-petir-menyambar-sungai,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/03/6.-Header-Petir-678x381.png
58,23/01/2025,Foto Guru Agama yang Melakukan Tindakan Tak Senonoh ke Siswa di Grobogan,SALAH,Twitter,"Terungkap modus Siti guru agama di sebuah SMP swasta di Grobogan, Jawa Tengah memperdaya muridnya sendiri.",23/01/2025,,,0,0,0,0,https://turnbackhoax.id/2025/01/23/salah-foto-guru-agama-yang-melakukan-tindakan-tak-senonoh-ke-siswa-di-grobogan,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/01/image-2025-01-22T095441.199-445x381.png
59,18/10/2024,Gibran Ancam Mundur dari Kursi Wapres kalau PDIP Gabung Koalisi Pemerintahan,SALAH,Twitter,"“Gibran ancam akan mundur jadi wapres jika PDI Gabung Koalisi dengan Prabowo !!?
Gua punya info nih tapi infonya a10 kemarin katanya gibran tidak hadir di pelantikan DPR dan MPR baru karena takut diteriaki fufufafa. yang kedua, gibran ancam akan mundur dari posisinya sebagai wakil presiden apabila pdip bergabung dengan koalisi
kalau gua yang jadi pak prabowo terus mendapatkan ancaman seperti itu, ya tentu gua seneng banget hilanglah beban aku”",18/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/18/salah-gibran-ancam-mundur-dari-kursi-wapres-kalau-pdip-gabung-koalisi-pemerintahan,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/1000080810-678x381.jpg
60,30/10/2024,Salam 3 Jari dari Anies Bentuk Dukungan ke Pramono—Rano,SALAH,Twitter,Anies Baswedan mendukung calon gubernur dan wakil gubernur nomor urut 3 Mas Pram – Bang Doel,30/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/30/salah-salam-3-jari-dari-anies-bentuk-dukungan-ke-pramono-rano,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-30-at-17.26.52-1-678x381.jpeg
61,11/07/2025,Indonesia Menyatakan Perang Lawan Myanmar,SALAH,Twitter,"“Gimana tanggapan kln
OPRASI MILITER
INDONESIA MENYATAKAN PERANG MELAWAN MYANMAR
PERNYATAAN SUPMI DASCO WAKIL KETUA DPR RI
JIKA DIPLOMASI GAGAL DENGAN MYANMAR MENYELAMATKAN WNI DARI PERAKTEK PERDAGANGAN MANUSIA,DAN MYANMAR TETAP TDK MAU MEMBANTU MEMBEBASKAN WNI YG DI SANDRA,INDONESIA SECARA TEGAS MENYATAKAN PERANG DENGAN MYANMAR”",11/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/11/salah-indonesia-menyatakan-perang-lawan-myanmar,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-2-1-678x381.png
62,26/09/2025,[PARODI] Pemerintah Resmi Turunkan Harga BBM RON 95 Jadi Rp7.800 per Liter,SALAH,Twitter,“Pemerintah Resmi Turunkan Harga BBM RON 95 jadi Rp.7.800 per Liter”,26/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/26/parodi-pemerintah-resmi-turunkan-harga-bbm-ron-95-jadi-rp7-800-per-liter,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Light-Background-18-678x381.png
63,30/12/2024,Rekrutmen Bukit Asam Lewat Program “Pre Employment Training”,SALAH,Twitter,"“ Rekrutmen Pt Bukit Asam Tbk Terbuka untuk seluruh wilayah Indonesia, buruan Daftar segera”",30/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/30/penipuan-rekrutmen-bukit-asam-lewat-program-pre-employment-training,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/penipuan-pt-bukit-asam-678x381.jpg
64,17/02/2025,Tanah Tanpa Sertifikat Elektronik Bakal Jadi Milik Negara,SALAH,Twitter,"“…Setelah pengaturan penyaluran GAS ELPIJI ukuran 3 kilogram yang membuat panik emak-emak, kini giliran pengaturan SERTIFIKAT TANAH yang akan membuat rempong kaum bapak-bapak.
Sesuai informasi yang terlanjur sudah meluas di media sosial itu, SERTIFIKAT TANAH versi kertas seperti berlaku selama ini, akan diganti oleh pemerintah dengan sertifikat versi digital, atau sertifikat tanah elektronik mulai tahun 2026.
Bagi yang tidak mengganti SERTIFIKAT TANAH-nya menjadi sertifikat elektronik yang dimulai berlaku Februari 2025 ini, maka surat tanah yang masih kertas (rinci, letter C) akan dimusnahkan pemerintah. Resikonya tanah yang semula milik masyarakat, akan diambilalih kepemilikannya oleh negara…”",17/02/2025,,,0,0,0,0,https://turnbackhoax.id/2025/02/17/salah-tanah-tanpa-sertifikat-elektronik-bakal-jadi-milik-negara,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/02/Vania_False-Context-1-678x381.png
65,26/11/2024,Prabowo Kabulkan Kenaikan Gaji Nakes dan Guru Honorer,SALAH,Twitter,"Berikut narasi lengkapnya:
“Alhamdulillah PRABOWO dan GIBRAN RAKABUMING sebagai presiden terpilih kabulkan kenaikan gaji bagi NAKES, HONORER DAN BIDAN, apakah kamu termasuk??”",26/11/2024,,,0,0,0,0,https://turnbackhoax.id/2024/11/26/penipuan-prabowo-kabulkan-kenaikan-gaji-nakes-dan-guru-honorer,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/11/12-678x381.jpg
66,23/11/2024,"Cagub Jateng Ahmad Luthfi “Kalau Arahan Telah Kuberikan, Sabda Nabi pun Harus Kau Tinggalkan”",SALAH,Twitter,"“memilih pemimpin, rekam jejak itu penting, untuk dijadikan Acuan menuju kesejahteraan masyarakatnya
woyyy kawan nemu jejak digital kawan,super sekali
Yang PERKASA ajah deh”",23/11/2024,,,0,0,0,0,https://turnbackhoax.id/2024/11/23/salah-cagub-jateng-ahmad-luthfi-kalau-arahan-telah-kuberikan-sabda-nabi-pun-harus-kau-tinggalkan,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/11/8-678x381.jpg
67,26/01/2025,Tautan Pendaftaran Relawan Program Makan Bergizi Gratis,SALAH,Twitter,"“Dibuka pendaftaran relawan makan bergizi gratis
Disetiap daerah di indonesia mulai januari 2025
Daftar sekarang
Pendaftaran tidak di pungut biaya apapun.”",26/01/2025,,,0,0,0,0,https://turnbackhoax.id/2025/01/26/penipuan-tautan-pendaftaran-relawan-program-makan-bergizi-gratis,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/01/photo_2025-01-27_00-02-13-678x381.jpg
68,09/09/2025,Leuwiliang Bogor Bakal Bikin Proyek Mall,SALAH,Twitter,"“Leuwiliang mau bikin proyek mall
jangan dulu yah pak, mendingan tingkatin ekonomi mikro dulu aja”",09/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/09/salah-leuwiliang-bogor-bakal-bikin-proyek-mall,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Light-Background-6-678x381.png
69,30/05/2025,SPBU di Manado Jual Pertalite Dicampur Air,SALAH,Twitter,"“Salah Satu SPBU di Kota Manado yang sering Buka 24 jam, Kedapatan Pertalite bercampur Air”",30/05/2025,,,0,0,0,0,https://turnbackhoax.id/2025/05/30/salah-spbu-di-manado-jual-pertalite-dicampur-air,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/05/HEADER-Light-Background-6-1-678x381.png
70,20/10/2024,Pendaftaran Lowongan Kerja Bulog,SALAH,Twitter,"“Perum Bulog, salah satu Badan Usaha Milik Negara (BUMN) yang bergerak di bidang logistik pangan, kembali membuka kesempatan karier yang sangat menarik bagi lulusan SMA hingga S1.
Bagi Anda yang tertarik dan memenuhi kualifikasi, pendaftaran dapat dilakukan klik link
]com/  atau klik daftar di bawah ini. ”",20/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/20/penipuan-pendaftaran-lowongan-kerja-bulog,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-20-at-19.23.55-678x381.jpeg
71,08/10/2025,Tangkapan Layar Artikel CNN Indonesia “Luhut Binsar Panjaitan: Jika Jokowi Jadi Presiden Lagi 2029 Saya Yakin Ekonomi Indonesia Melebihi Amerika”,SALAH,Twitter,“Luhut Binsar Panjaitan: Jika Jokowi Jadi Presiden Lagi 2029 Saya Yakin Ekonomi Indonesia Melebihi Amerika”,08/10/2025,,,0,0,0,0,https://turnbackhoax.id/2025/10/08/salah-tangkapan-layar-artikel-cnn-indonesia-luhut-binsar-panjaitan-jika-jokowi-jadi-presiden-lagi-2029-saya-yakin-ekonomi-indonesia-melebihi-amerika,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/10/lbp-aei-HEADER-678x381.png
72,17/07/2025,Tautan Pendaftaran Lowongan Kerja Superindo,SALAH,Twitter,"“Lowongan Pekerjaan Kasir/Pramuniaga
SUPER INDO
PERSYARATAN
Pria/Wanita
Pendidikan minimal lulus SMA,SMK, Atau Semua Jurusan
Usia Maksimal 21-47 Tahun.
Gaji perbulan 7 juta / 15 juta.
Mampu bekerja keras dan bersedia bekerja secara shift.
Bersedia ditempatkan di SUPER INDO sesuai di daerah/domisili kalian.
pendaftaran disini gratis yah tdk di pungut biaya👇”",17/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/17/penipuan-tautan-pendaftaran-lowongan-kerja-superindo,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-14-678x381.png
73,27/04/2025,Tautan Rekrutmen Pegawai Koperasi Desa Merah Putih,SALAH,Twitter,"“RESMI DIBUKA REKRUITMEN PEGAWAI KOPERASI DESA MERAH PUTIH TAHUN 2025
Program ini memberikan kesempatan bagi masyarakat untuk berkontribusi dalam pembangunan dan pemberdayaan desa di seluruh Indonesia. Untuk informasi cara pendaftaran dan selengkapnya silahkan klik link atau website yang ada di bio profil”.",27/04/2025,,,0,0,0,0,https://turnbackhoax.id/2025/04/27/penipuan-tautan-rekrutmen-pegawai-koperasi-desa-merah-putih,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/04/HEADER-Light-Background-1-3-678x381.png
74,22/12/2024,Pendukung Anies Gulingkan Gibran,SALAH,Twitter,"Gulingkan Fufufafa, Anak Mulyono Siap-siap Angkat Koper Dari Istana, KABAR AKURAT
BREAKING NEWS
ANAK MULYONO ANGKAT KOPER
PENDUKUNG ANIES GULINGKAN FUFUFAFA",22/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/22/salah-pendukung-anies-gulingkan-gibran,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/7.-Pendukung-Anies-678x381.jpg
75,06/05/2025,Kebakaran Gedung Royal Yak di Israel,SALAH,Twitter,"“Ini bukan Gaza, Palestina
Ini Israel
Adzab Tuhan benar-benar turun menghancurkan mereka kaum Zalim.“",06/05/2025,,,0,0,0,0,https://turnbackhoax.id/2025/05/06/salah-kebakaran-gedung-royal-yak-di-israel,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/05/royal-yak-mexico-HEADER-678x381.png
76,31/05/2025,Tautan “Pendaftaran Beasiswa Guru Fullbright DAI”,SALAH,Twitter,"“Beasiswa Guru 2025 – 2026 untuk SD, SMP, SMA, dan Sederajat: Fulbright DAI 💡 Deskripsi: Apakah kamu seorang guru SD, SMP, SMA, atau sederajat yang ingin mengembangkan diri sekaligus mengeksplorasi pengalaman internasional? Program Fulbright Distinguished Awards in Teaching Program for International Teachers (Fulbright DAI) adalah jawabannya! Bayangkan, kamu bisa kuliah selama satu semester di universitas ternama di Amerika Serikat, mengembangkan proyek individu atau kelompok yang bisa bermanfaat bagi karier dan sekolahmu, serta berbagi ilmu dan pengalaman dengan guru serta siswa di sekolah dasar hingga menengah di AS. Tertarik? Jangan sampai ketinggalan!Beasiswa Guru 2025 – 2026 untuk SD, SMP, SMA, dan Sederajat: Fulbright DAI 💡 Deskripsi: Apakah kamu seorang guru SD, SMP, SMA, atau sederajat yang ingin mengembangkan diri sekaligus mengeksplorasi pengalaman internasional? Program Fulbright Distinguished Awards in Teaching Program for International Teachers (Fulbright DAI) adalah jawabannya! Bayangkan, kamu bisa kuliah selama satu semester di universitas ternama di Amerika Serikat, mengembangkan proyek individu atau kelompok yang bisa bermanfaat bagi karier dan sekolahmu, serta berbagi ilmu dan pengalaman dengan guru serta siswa di sekolah dasar hingga menengah di AS. Tertarik? Jangan sampai ketinggalan!”",31/05/2025,,,0,0,0,0,https://turnbackhoax.id/2025/05/31/penipuan-tautan-pendaftaran-beasiswa-guru-fullbright-dai,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/05/header-beasiswa-fullbright-678x381.png
77,09/01/2025,Presiden Prabowo Lantik Ahok Jadi Ketua KPK,SALAH,Twitter,"“Yang setuju merapat kesini
HARI INI PRABOWO LANTIK AHOK JADI KETUA KPK !! MEGA KORUPSI JAMAN JOKOWI DIBURU SAMPAI MATI!!
PARA KOTUPTOR PASTI KETAR KETIR”",09/01/2025,,,0,0,0,0,https://turnbackhoax.id/2025/01/09/salah-presiden-prabowo-lantik-ahok-jadi-ketua-kpk,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/01/7-678x381.jpg
78,05/11/2025,Prabowo Sebut KPK Lamban dalam Menangani Kasus,SALAH,Twitter,"“PRABOWO NG4MUK, sebut Kpk lamba4n dalam menangani kasus
KPK dinilai gagal Brantas korups1 , kasus selalu mental tanpa kejelasan, kalian tugasnya untuk rakyat bukan pejabat
Apakah saya harus turun ke KPK atau ganti ketuanya”",05/11/2025,,,0,0,0,0,https://turnbackhoax.id/2025/11/05/salah-prabowo-sebut-kpk-lamban-dalam-menangani-kasus,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/11/HEADER-Light-Background-23-678x381.png
79,24/12/2024,Ambisi Gibran Serang dan Fitnah PDIP Gagal Total,SALAH,Twitter,"HUJAN MAKIAN ?? AMBISI GIBRAN SERANG & FITNAH PDIP GAGAL TOTAL
BREAKING NEWS
GOBLOK PERMANEN
GARA2 INI GIBRAN BANJIR HUJATAN C4CI-M4K1 WARGA",24/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/24/salah-ambisi-gibran-serang-dan-fitnah-pdip-gagal-total,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/8.-Gibran-fitnah-678x381.jpg
80,28/03/2024,VIDEO SEORANG PRIA DIKEJAR OLEH SEORANG KANIBAL,SALAH,Twitter,"Have you ever been chased by a real cannibal? REALLY HAD TO RUN FOR YOUR LIFE?
— Disturbing Vidz (@DisturbingVidz)",28/03/2024,,,0,0,0,0,https://turnbackhoax.id/2024/03/28/salah-video-seorang-pria-dikejar-oleh-seorang-kanibal,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/03/1000019815-678x381.jpg
81,24/02/2025,Tautan “Layanan Gratis Pembuatan/Perpanjangan SIM hingga STNK”,SALAH,Twitter,"“GRATIS Pembuatan dan perpanjangan Surat Izin Mengemudi(SIM) dan perpanjangan STNK  gratis khusus untuk permohonan yang diajukan pada FEBRUARI 2025.
KLIK
https://daftarkan[dot]info/simstnkgratis/”",24/02/2025,,,0,0,0,0,https://turnbackhoax.id/2025/02/24/penipuan-tautan-layanan-gratis-pembuatan-perpanjangan-sim-hingga-stnk,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/02/Header-tautan-layanan-gratis-pembuatan-STNK-BPKB-mutasi-dan-balik-nama-678x381.png
82,29/10/2025,Jaksa Agung Tetapkan Luhut Tersangka Korupsi Lahan,SALAH,Twitter,"“J4KS4 4GUN6 M3NET4PKAN LVHUT S3BAG4I T3RS4NGKA KORVPS1 L4HAN
K3j4gung m3net4pkan Lvhut seb4gai T3rs4ngka Korvpsi sumb4r d4ya 4lam Batu Bara, Lvhut B1nsar P4ndj4itan p3milik PT Toba Bara t3rbukt1 m3nyal4hgun4kan L4han 6000 hektar d3mi k3untung4n Pribadi.!!!”",29/10/2025,,,0,0,0,0,https://turnbackhoax.id/2025/10/29/salah-jaksa-agung-tetapkan-luhut-tersangka-korupsi-lahan,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Dark-Background-26-678x381.png
